,timestamp,building_id,meter,month,weekday,hour,site_id,primaryspaceusage,sqm,lat,lng,timezone,airTemperature,dewTemperature,seaLvlPressure,windDirection,windSpeed,meter_reading
1923227,2016-01-27 05:00:00,1547,1,1,2,5,15,3,6013.0,51.53,-0.13,1,12.3,11.4,1008.0,210.0,12.4,32.0
1926280,2016-01-27 06:00:00,1547,1,1,2,6,15,3,6013.0,51.53,-0.13,1,12.2,11.2,1008.5,220.0,9.8,32.5
1929333,2016-01-27 07:00:00,1547,1,1,2,7,15,3,6013.0,51.53,-0.13,1,12.4,11.1,1008.0,210.0,11.3,50.0
1932386,2016-01-27 08:00:00,1547,1,1,2,8,15,3,6013.0,51.53,-0.13,1,12.4,11.2,1007.5,210.0,11.8,53.7
1935439,2016-01-27 09:00:00,1547,1,1,2,9,15,3,6013.0,51.53,-0.13,1,12.6,11.4,1007.5,210.0,11.3,65.3
1938492,2016-01-27 10:00:00,1547,1,1,2,10,15,3,6013.0,51.53,-0.13,1,13.1,11.4,1007.5,210.0,11.8,63.8
1941545,2016-01-27 11:00:00,1547,1,1,2,11,15,3,6013.0,51.53,-0.13,1,12.9,11.7,1007.5,210.0,10.3,63.9
1944598,2016-01-27 12:00:00,1547,1,1,2,12,15,3,6013.0,51.53,-0.13,1,13.2,11.5,1006.5,210.0,10.8,60.2
1947651,2016-01-27 13:00:00,1547,1,1,2,13,15,3,6013.0,51.53,-0.13,1,13.1,12.0,1006.0,210.0,10.8,62.3
1950704,2016-01-27 14:00:00,1547,1,1,2,14,15,3,6013.0,51.53,-0.13,1,12.8,12.1,1006.0,210.0,9.8,68.0
1953757,2016-01-27 15:00:00,1547,1,1,2,15,15,3,6013.0,51.53,-0.13,1,12.9,12.0,1006.0,230.0,8.2,61.2
1956810,2016-01-27 16:00:00,1547,1,1,2,16,15,3,6013.0,51.53,-0.13,1,12.1,11.8,1006.5,230.0,8.2,69.6
1959863,2016-01-27 17:00:00,1547,1,1,2,17,15,3,6013.0,51.53,-0.13,1,11.6,8.5,1007.5,260.0,10.8,65.3
1962916,2016-01-27 18:00:00,1547,1,1,2,18,15,3,6013.0,51.53,-0.13,1,10.3,6.8,1009.0,260.0,7.2,82.0
1965969,2016-01-27 19:00:00,1547,1,1,2,19,15,3,6013.0,51.53,-0.13,1,9.6,6.8,1010.5,260.0,6.2,85.3
1969022,2016-01-27 20:00:00,1547,1,1,2,20,15,3,6013.0,51.53,-0.13,1,9.1,6.0,1011.5,260.0,6.7,81.6
1972075,2016-01-27 21:00:00,1547,1,1,2,21,15,3,6013.0,51.53,-0.13,1,8.9,5.6,1013.0,270.0,5.7,76.1
1975128,2016-01-27 22:00:00,1547,1,1,2,22,15,3,6013.0,51.53,-0.13,1,8.3,6.0,1014.5,270.0,5.1,80.7
1978181,2016-01-27 23:00:00,1547,1,1,2,23,15,3,6013.0,51.53,-0.13,1,7.8,4.4,1015.5,270.0,6.2,70.5
1981234,2016-01-28 00:00:00,1547,1,1,3,0,15,3,6013.0,51.53,-0.13,1,7.1,3.2,1017.0,270.0,6.2,72.3
1984287,2016-01-28 01:00:00,1547,1,1,3,1,15,3,6013.0,51.53,-0.13,1,5.8,2.6,1018.5,270.0,3.6,49.9
1987340,2016-01-28 02:00:00,1547,1,1,3,2,15,3,6013.0,51.53,-0.13,1,4.4,2.3,1020.0,270.0,3.1,37.7
1990393,2016-01-28 03:00:00,1547,1,1,3,3,15,3,6013.0,51.53,-0.13,1,3.3,1.8,1020.5,260.0,4.1,34.2
1993446,2016-01-28 04:00:00,1547,1,1,3,4,15,3,6013.0,51.53,-0.13,1,2.9,1.1,1021.5,240.0,3.1,36.0
1996499,2016-01-28 05:00:00,1547,1,1,3,5,15,3,6013.0,51.53,-0.13,1,2.6,1.1,1022.5,260.0,3.6,33.8
1999552,2016-01-28 06:00:00,1547,1,1,3,6,15,3,6013.0,51.53,-0.13,1,2.3,0.6,1023.5,250.0,2.6,32.5
2002605,2016-01-28 07:00:00,1547,1,1,3,7,15,3,6013.0,51.53,-0.13,1,2.7,0.9,1025.0,190.0,3.6,35.5
2005658,2016-01-28 08:00:00,1547,1,1,3,8,15,3,6013.0,51.53,-0.13,1,2.8,0.9,1025.0,200.0,3.6,58.5
2008711,2016-01-28 09:00:00,1547,1,1,3,9,15,3,6013.0,51.53,-0.13,1,3.1,1.1,1026.0,220.0,3.1,65.0
2011764,2016-01-28 10:00:00,1547,1,1,3,10,15,3,6013.0,51.53,-0.13,1,4.8,2.1,1026.0,210.0,4.1,65.5
2014817,2016-01-28 11:00:00,1547,1,1,3,11,15,3,6013.0,51.53,-0.13,1,6.7,2.3,1026.0,210.0,5.7,67.7
2017870,2016-01-28 12:00:00,1547,1,1,3,12,15,3,6013.0,51.53,-0.13,1,8.0,2.0,1025.0,210.0,6.2,62.5
2020923,2016-01-28 13:00:00,1547,1,1,3,13,15,3,6013.0,51.53,-0.13,1,9.4,2.1,1025.0,240.0,8.2,79.0
2023976,2016-01-28 14:00:00,1547,1,1,3,14,15,3,6013.0,51.53,-0.13,1,9.5,2.5,1025.0,230.0,8.2,87.8
2027029,2016-01-28 15:00:00,1547,1,1,3,15,15,3,6013.0,51.53,-0.13,1,9.4,2.5,1024.0,230.0,8.8,80.5
2030082,2016-01-28 16:00:00,1547,1,1,3,16,15,3,6013.0,51.53,-0.13,1,9.1,1.7,1024.0,230.0,8.2,85.8
2033135,2016-01-28 17:00:00,1547,1,1,3,17,15,3,6013.0,51.53,-0.13,1,8.3,2.3,1024.0,220.0,6.2,87.7
2036188,2016-01-28 18:00:00,1547,1,1,3,18,15,3,6013.0,51.53,-0.13,1,7.9,2.8,1024.0,210.0,6.2,99.0
2039241,2016-01-28 19:00:00,1547,1,1,3,19,15,3,6013.0,51.53,-0.13,1,7.7,3.6,1023.5,210.0,7.2,105.6
2042294,2016-01-28 20:00:00,1547,1,1,3,20,15,3,6013.0,51.53,-0.13,1,8.2,4.2,1023.0,220.0,8.2,107.4
2045347,2016-01-28 21:00:00,1547,1,1,3,21,15,3,6013.0,51.53,-0.13,1,8.9,5.0,1022.5,210.0,9.3,97.9
2048400,2016-01-28 22:00:00,1547,1,1,3,22,15,3,6013.0,51.53,-0.13,1,9.6,5.4,1022.5,220.0,10.3,94.8
2051453,2016-01-28 23:00:00,1547,1,1,3,23,15,3,6013.0,51.53,-0.13,1,9.2,6.3,1021.5,220.0,9.8,86.7
2054506,2016-01-29 00:00:00,1547,1,1,4,0,15,3,6013.0,51.53,-0.13,1,9.4,7.3,1022.0,220.0,9.3,75.2
2057559,2016-01-29 01:00:00,1547,1,1,4,1,15,3,6013.0,51.53,-0.13,1,9.6,7.9,1021.5,220.0,9.3,71.4
2060612,2016-01-29 02:00:00,1547,1,1,4,2,15,3,6013.0,51.53,-0.13,1,10.2,8.1,1020.5,230.0,8.8,65.6
2063665,2016-01-29 03:00:00,1547,1,1,4,3,15,3,6013.0,51.53,-0.13,1,10.4,8.2,1020.5,220.0,8.2,61.3
2066718,2016-01-29 04:00:00,1547,1,1,4,4,15,3,6013.0,51.53,-0.13,1,10.3,8.8,1020.0,220.0,8.8,55.9
2069771,2016-01-29 05:00:00,1547,1,1,4,5,15,3,6013.0,51.53,-0.13,1,10.1,9.5,1019.0,220.0,8.8,48.5
2072824,2016-01-29 06:00:00,1547,1,1,4,6,15,3,6013.0,51.53,-0.13,1,10.5,9.1,1019.0,230.0,9.8,47.1
2075877,2016-01-29 07:00:00,1547,1,1,4,7,15,3,6013.0,51.53,-0.13,1,11.1,8.5,1018.5,230.0,10.3,57.6
2078930,2016-01-29 08:00:00,1547,1,1,4,8,15,3,6013.0,51.53,-0.13,1,11.2,7.8,1018.0,230.0,10.8,67.7
2081983,2016-01-29 09:00:00,1547,1,1,4,9,15,3,6013.0,51.53,-0.13,1,11.3,7.9,1018.0,240.0,12.9,78.9
2085036,2016-01-29 10:00:00,1547,1,1,4,10,15,3,6013.0,51.53,-0.13,1,11.5,7.4,1017.5,230.0,12.9,77.2
2088089,2016-01-29 11:00:00,1547,1,1,4,11,15,3,6013.0,51.53,-0.13,1,11.6,7.8,1018.0,230.0,9.8,80.0
2091142,2016-01-29 12:00:00,1547,1,1,4,12,15,3,6013.0,51.53,-0.13,1,11.8,8.2,1017.5,230.0,11.3,74.4
2094195,2016-01-29 13:00:00,1547,1,1,4,13,15,3,6013.0,51.53,-0.13,1,11.8,8.8,1017.0,220.0,10.8,82.4
2097248,2016-01-29 14:00:00,1547,1,1,4,14,15,3,6013.0,51.53,-0.13,1,11.5,9.8,1017.0,230.0,9.8,82.6
2100301,2016-01-29 15:00:00,1547,1,1,4,15,15,3,6013.0,51.53,-0.13,1,11.8,9.4,1016.5,220.0,8.8,72.4
2103354,2016-01-29 16:00:00,1547,1,1,4,16,15,3,6013.0,51.53,-0.13,1,11.9,9.2,1016.5,230.0,9.8,72.4
2106407,2016-01-29 17:00:00,1547,1,1,4,17,15,3,6013.0,51.53,-0.13,1,11.9,9.3,1016.0,230.0,8.8,77.1
2109460,2016-01-29 18:00:00,1547,1,1,4,18,15,3,6013.0,51.53,-0.13,1,11.9,9.4,1016.0,230.0,10.3,80.6
2112513,2016-01-29 19:00:00,1547,1,1,4,19,15,3,6013.0,51.53,-0.13,1,11.6,9.4,1015.5,220.0,9.3,85.4
2115566,2016-01-29 20:00:00,1547,1,1,4,20,15,3,6013.0,51.53,-0.13,1,11.5,9.9,1015.0,220.0,8.8,84.5
2118619,2016-01-29 21:00:00,1547,1,1,4,21,15,3,6013.0,51.53,-0.13,1,11.1,10.3,1014.0,210.0,8.8,75.1
2121672,2016-01-29 22:00:00,1547,1,1,4,22,15,3,6013.0,51.53,-0.13,1,11.2,10.3,1013.0,220.0,9.8,80.5
2124725,2016-01-29 23:00:00,1547,1,1,4,23,15,3,6013.0,51.53,-0.13,1,11.1,10.2,1012.0,220.0,10.3,75.8
2127778,2016-01-30 00:00:00,1547,1,1,5,0,15,3,6013.0,51.53,-0.13,1,10.6,10.1,1011.0,220.0,10.3,72.7
2130831,2016-01-30 01:00:00,1547,1,1,5,1,15,3,6013.0,51.53,-0.13,1,10.8,10.3,1010.0,220.0,10.3,61.3
2133884,2016-01-30 02:00:00,1547,1,1,5,2,15,3,6013.0,51.53,-0.13,1,10.9,10.4,1008.5,210.0,8.8,55.2
2136937,2016-01-30 03:00:00,1547,1,1,5,3,15,3,6013.0,51.53,-0.13,1,10.4,9.3,1008.5,260.0,8.8,54.0
2139990,2016-01-30 04:00:00,1547,1,1,5,4,15,3,6013.0,51.53,-0.13,1,9.2,8.2,1008.5,240.0,6.7,58.3
2143043,2016-01-30 05:00:00,1547,1,1,5,5,15,3,6013.0,51.53,-0.13,1,9.0,7.2,1008.0,240.0,6.2,51.7
2146096,2016-01-30 06:00:00,1547,1,1,5,6,15,3,6013.0,51.53,-0.13,1,8.1,6.8,1008.5,250.0,9.3,46.8
2149149,2016-01-30 07:00:00,1547,1,1,5,7,15,3,6013.0,51.53,-0.13,1,8.0,5.6,1008.0,260.0,6.7,47.5
2152202,2016-01-30 08:00:00,1547,1,1,5,8,15,3,6013.0,51.53,-0.13,1,8.0,5.7,1009.0,250.0,6.2,50.1
2155255,2016-01-30 09:00:00,1547,1,1,5,9,15,3,6013.0,51.53,-0.13,1,7.5,5.1,1009.0,250.0,5.7,59.2
2158308,2016-01-30 10:00:00,1547,1,1,5,10,15,3,6013.0,51.53,-0.13,1,7.2,4.7,1009.0,250.0,5.7,62.2
2161361,2016-01-30 11:00:00,1547,1,1,5,11,15,3,6013.0,51.53,-0.13,1,7.0,2.0,,270.0,8.2,65.6
2164414,2016-01-30 12:00:00,1547,1,1,5,12,15,3,6013.0,51.53,-0.13,1,7.9,1.3,1010.0,290.0,6.2,72.8
2167467,2016-01-30 13:00:00,1547,1,1,5,13,15,3,6013.0,51.53,-0.13,1,7.6,-2.5,1010.0,280.0,7.7,78.0
2170520,2016-01-30 14:00:00,1547,1,1,5,14,15,3,6013.0,51.53,-0.13,1,7.8,-3.3,1009.5,280.0,8.2,79.5
2173573,2016-01-30 15:00:00,1547,1,1,5,15,15,3,6013.0,51.53,-0.13,1,7.8,-2.7,1010.0,270.0,8.8,75.7
2176626,2016-01-30 16:00:00,1547,1,1,5,16,15,3,6013.0,51.53,-0.13,1,6.6,-1.4,1010.5,270.0,6.2,77.1
2179679,2016-01-30 17:00:00,1547,1,1,5,17,15,3,6013.0,51.53,-0.13,1,6.6,-0.4,1011.0,260.0,6.7,84.2
2182732,2016-01-30 18:00:00,1547,1,1,5,18,15,3,6013.0,51.53,-0.13,1,5.7,-0.9,1011.5,250.0,8.8,82.3
2185785,2016-01-30 19:00:00,1547,1,1,5,19,15,3,6013.0,51.53,-0.13,1,5.3,0.2,1012.0,240.0,6.2,89.4
2188838,2016-01-30 20:00:00,1547,1,1,5,20,15,3,6013.0,51.53,-0.13,1,5.2,1.3,1012.0,230.0,6.7,88.3
2191891,2016-01-30 21:00:00,1547,1,1,5,21,15,3,6013.0,51.53,-0.13,1,5.5,1.4,1012.0,250.0,6.7,91.2
2194944,2016-01-30 22:00:00,1547,1,1,5,22,15,3,6013.0,51.53,-0.13,1,5.3,1.3,1012.5,250.0,5.7,86.8
2197997,2016-01-30 23:00:00,1547,1,1,5,23,15,3,6013.0,51.53,-0.13,1,5.2,1.4,1012.0,240.0,6.2,82.1
2201050,2016-01-31 00:00:00,1547,1,1,6,0,15,3,6013.0,51.53,-0.13,1,4.1,1.6,1012.5,220.0,4.1,78.0
2204103,2016-01-31 01:00:00,1547,1,1,6,1,15,3,6013.0,51.53,-0.13,1,4.2,1.8,1012.0,210.0,3.6,69.5
2207156,2016-01-31 02:00:00,1547,1,1,6,2,15,3,6013.0,51.53,-0.13,1,4.0,1.7,1012.0,230.0,2.1,63.6
2210209,2016-01-31 03:00:00,1547,1,1,6,3,15,3,6013.0,51.53,-0.13,1,4.4,2.2,1012.5,230.0,3.1,64.7
2213262,2016-01-31 04:00:00,1547,1,1,6,4,15,3,6013.0,51.53,-0.13,1,4.7,2.4,1011.5,210.0,3.1,58.4
2216315,2016-01-31 05:00:00,1547,1,1,6,5,15,3,6013.0,51.53,-0.13,1,5.0,2.8,1010.5,210.0,3.6,51.1
2219368,2016-01-31 06:00:00,1547,1,1,6,6,15,3,6013.0,51.53,-0.13,1,5.4,3.4,1009.5,200.0,3.1,50.8
2222421,2016-01-31 07:00:00,1547,1,1,6,7,15,3,6013.0,51.53,-0.13,1,5.7,3.8,1009.5,180.0,3.6,51.1
2225474,2016-01-31 08:00:00,1547,1,1,6,8,15,3,6013.0,51.53,-0.13,1,6.1,4.4,1009.0,180.0,3.6,52.2
2228527,2016-01-31 09:00:00,1547,1,1,6,9,15,3,6013.0,51.53,-0.13,1,6.2,5.5,1008.0,170.0,3.6,56.0
2231580,2016-01-31 10:00:00,1547,1,1,6,10,15,3,6013.0,51.53,-0.13,1,6.9,6.7,1007.0,160.0,4.1,62.1
2234633,2016-01-31 11:00:00,1547,1,1,6,11,15,3,6013.0,51.53,-0.13,1,8.2,8.2,1006.0,180.0,5.1,65.0
2237686,2016-01-31 12:00:00,1547,1,1,6,12,15,3,6013.0,51.53,-0.13,1,9.4,9.3,1006.0,220.0,5.7,76.6
2240739,2016-01-31 13:00:00,1547,1,1,6,13,15,3,6013.0,51.53,-0.13,1,12.0,11.2,1005.5,250.0,8.2,77.7
2243792,2016-01-31 14:00:00,1547,1,1,6,14,15,3,6013.0,51.53,-0.13,1,13.4,11.5,1005.5,250.0,8.2,84.9
2246845,2016-01-31 15:00:00,1547,1,1,6,15,15,3,6013.0,51.53,-0.13,1,13.2,11.4,1006.5,250.0,9.8,72.3
2249898,2016-01-31 16:00:00,1547,1,1,6,16,15,3,6013.0,51.53,-0.13,1,12.9,11.1,1007.5,250.0,8.8,78.0
2252951,2016-01-31 17:00:00,1547,1,1,6,17,15,3,6013.0,51.53,-0.13,1,12.9,10.9,1008.0,250.0,8.2,83.0
2256004,2016-01-31 18:00:00,1547,1,1,6,18,15,3,6013.0,51.53,-0.13,1,12.9,10.8,1009.0,250.0,9.8,91.1
2259057,2016-01-31 19:00:00,1547,1,1,6,19,15,3,6013.0,51.53,-0.13,1,12.8,10.8,1010.0,250.0,10.3,98.1
2262110,2016-01-31 20:00:00,1547,1,1,6,20,15,3,6013.0,51.53,-0.13,1,12.7,10.7,1010.5,250.0,9.3,89.6
2265163,2016-01-31 21:00:00,1547,1,1,6,21,15,3,6013.0,51.53,-0.13,1,12.7,10.5,1011.0,240.0,9.3,88.8
2268216,2016-01-31 22:00:00,1547,1,1,6,22,15,3,6013.0,51.53,-0.13,1,12.5,10.6,1012.0,260.0,10.8,85.0
2271269,2016-01-31 23:00:00,1547,1,1,6,23,15,3,6013.0,51.53,-0.13,1,12.5,10.3,1013.0,260.0,8.8,85.9
2892,2016-01-01 00:00:00,1549,1,1,4,0,15,3,4607.0,51.53,-0.13,1,3.8,2.4,1021.0,240.0,3.1,27.2
5945,2016-01-01 01:00:00,1549,1,1,4,1,15,3,4607.0,51.53,-0.13,1,3.7,2.4,1021.5,230.0,2.6,57.2
8998,2016-01-01 02:00:00,1549,1,1,4,2,15,3,4607.0,51.53,-0.13,1,2.6,1.9,1022.0,0.0,0.0,54.2
12051,2016-01-01 03:00:00,1549,1,1,4,3,15,3,4607.0,51.53,-0.13,1,2.0,1.2,1022.5,170.0,1.5,58.5
15104,2016-01-01 04:00:00,1549,1,1,4,4,15,3,4607.0,51.53,-0.13,1,2.3,1.8,1022.5,110.0,1.5,52.0
18157,2016-01-01 05:00:00,1549,1,1,4,5,15,3,4607.0,51.53,-0.13,1,2.4,2.0,1023.0,100.0,1.0,50.6
21210,2016-01-01 06:00:00,1549,1,1,4,6,15,3,4607.0,51.53,-0.13,1,2.3,1.8,1023.0,90.0,1.5,64.5
24263,2016-01-01 07:00:00,1549,1,1,4,7,15,3,4607.0,51.53,-0.13,1,2.6,1.9,1022.5,80.0,1.0,60.3
27316,2016-01-01 08:00:00,1549,1,1,4,8,15,3,4607.0,51.53,-0.13,1,2.2,1.5,1022.5,60.0,1.0,58.3
30369,2016-01-01 09:00:00,1549,1,1,4,9,15,3,4607.0,51.53,-0.13,1,2.2,1.2,1022.0,100.0,2.6,55.9
33422,2016-01-01 10:00:00,1549,1,1,4,10,15,3,4607.0,51.53,-0.13,1,4.0,1.8,1021.0,90.0,4.1,53.7
36475,2016-01-01 11:00:00,1549,1,1,4,11,15,3,4607.0,51.53,-0.13,1,5.4,1.9,1020.5,120.0,3.6,57.9
39528,2016-01-01 12:00:00,1549,1,1,4,12,15,3,4607.0,51.53,-0.13,1,7.0,4.4,1019.0,120.0,5.1,57.5
42581,2016-01-01 13:00:00,1549,1,1,4,13,15,3,4607.0,51.53,-0.13,1,7.2,4.4,1017.5,110.0,5.7,56.5
45634,2016-01-01 14:00:00,1549,1,1,4,14,15,3,4607.0,51.53,-0.13,1,7.4,4.5,1016.0,100.0,5.1,57.4
48687,2016-01-01 15:00:00,1549,1,1,4,15,15,3,4607.0,51.53,-0.13,1,7.5,5.6,1015.0,100.0,7.2,62.1
51740,2016-01-01 16:00:00,1549,1,1,4,16,15,3,4607.0,51.53,-0.13,1,7.6,6.7,1014.0,110.0,5.7,64.7
54793,2016-01-01 17:00:00,1549,1,1,4,17,15,3,4607.0,51.53,-0.13,1,8.0,7.1,1012.5,120.0,6.7,68.9
57846,2016-01-01 18:00:00,1549,1,1,4,18,15,3,4607.0,51.53,-0.13,1,8.1,6.5,1011.0,130.0,7.7,71.0
60899,2016-01-01 19:00:00,1549,1,1,4,19,15,3,4607.0,51.53,-0.13,1,8.1,6.3,1010.0,120.0,8.8,74.3
63952,2016-01-01 20:00:00,1549,1,1,4,20,15,3,4607.0,51.53,-0.13,1,8.2,6.2,1009.0,120.0,8.2,72.6
67005,2016-01-01 21:00:00,1549,1,1,4,21,15,3,4607.0,51.53,-0.13,1,8.5,6.1,1007.5,120.0,8.2,72.0
70058,2016-01-01 22:00:00,1549,1,1,4,22,15,3,4607.0,51.53,-0.13,1,8.3,6.5,1006.5,130.0,8.2,73.2
73111,2016-01-01 23:00:00,1549,1,1,4,23,15,3,4607.0,51.53,-0.13,1,7.9,7.0,1005.0,130.0,7.2,64.1
76164,2016-01-02 00:00:00,1549,1,1,5,0,15,3,4607.0,51.53,-0.13,1,8.1,7.4,1004.0,130.0,7.2,66.9
79217,2016-01-02 01:00:00,1549,1,1,5,1,15,3,4607.0,51.53,-0.13,1,8.2,7.7,1002.5,110.0,8.2,65.9
82270,2016-01-02 02:00:00,1549,1,1,5,2,15,3,4607.0,51.53,-0.13,1,8.5,8.1,1002.0,120.0,6.7,56.5
85323,2016-01-02 03:00:00,1549,1,1,5,3,15,3,4607.0,51.53,-0.13,1,9.1,8.2,1001.0,130.0,7.2,48.5
88376,2016-01-02 04:00:00,1549,1,1,5,4,15,3,4607.0,51.53,-0.13,1,9.3,8.3,1000.0,130.0,7.2,48.6
91429,2016-01-02 05:00:00,1549,1,1,5,5,15,3,4607.0,51.53,-0.13,1,9.6,8.4,999.0,130.0,8.2,51.2
94482,2016-01-02 06:00:00,1549,1,1,5,6,15,3,4607.0,51.53,-0.13,1,9.7,8.4,998.5,130.0,7.7,58.3
97535,2016-01-02 07:00:00,1549,1,1,5,7,15,3,4607.0,51.53,-0.13,1,9.4,8.8,998.0,130.0,8.2,62.2
100588,2016-01-02 08:00:00,1549,1,1,5,8,15,3,4607.0,51.53,-0.13,1,9.7,8.9,997.5,140.0,7.2,60.8
103641,2016-01-02 09:00:00,1549,1,1,5,9,15,3,4607.0,51.53,-0.13,1,9.9,9.1,997.5,140.0,7.2,57.5
106694,2016-01-02 10:00:00,1549,1,1,5,10,15,3,4607.0,51.53,-0.13,1,9.8,9.4,997.5,130.0,6.2,54.1
109747,2016-01-02 11:00:00,1549,1,1,5,11,15,3,4607.0,51.53,-0.13,1,9.9,9.6,996.5,130.0,7.2,53.7
112800,2016-01-02 12:00:00,1549,1,1,5,12,15,3,4607.0,51.53,-0.13,1,10.1,9.5,996.0,130.0,8.2,55.6
115853,2016-01-02 13:00:00,1549,1,1,5,13,15,3,4607.0,51.53,-0.13,1,10.0,9.6,995.0,130.0,7.7,61.3
118906,2016-01-02 14:00:00,1549,1,1,5,14,15,3,4607.0,51.53,-0.13,1,10.0,9.8,994.5,120.0,8.2,60.0
121959,2016-01-02 15:00:00,1549,1,1,5,15,15,3,4607.0,51.53,-0.13,1,10.2,10.2,994.5,140.0,5.7,56.6
125012,2016-01-02 16:00:00,1549,1,1,5,16,15,3,4607.0,51.53,-0.13,1,11.2,11.1,994.5,190.0,5.1,64.2
128065,2016-01-02 17:00:00,1549,1,1,5,17,15,3,4607.0,51.53,-0.13,1,10.9,10.5,995.5,210.0,6.7,60.5
131118,2016-01-02 18:00:00,1549,1,1,5,18,15,3,4607.0,51.53,-0.13,1,10.9,10.3,996.0,230.0,7.2,58.6
134171,2016-01-02 19:00:00,1549,1,1,5,19,15,3,4607.0,51.53,-0.13,1,10.4,9.7,997.0,260.0,8.2,63.8
137224,2016-01-02 20:00:00,1549,1,1,5,20,15,3,4607.0,51.53,-0.13,1,10.1,9.6,998.5,270.0,6.2,64.9
140277,2016-01-02 21:00:00,1549,1,1,5,21,15,3,4607.0,51.53,-0.13,1,9.9,9.6,999.0,260.0,8.8,65.7
143330,2016-01-02 22:00:00,1549,1,1,5,22,15,3,4607.0,51.53,-0.13,1,9.9,9.0,1000.0,260.0,7.2,66.5
146383,2016-01-02 23:00:00,1549,1,1,5,23,15,3,4607.0,51.53,-0.13,1,10.0,9.2,1000.5,250.0,6.2,65.9
149436,2016-01-03 00:00:00,1549,1,1,6,0,15,3,4607.0,51.53,-0.13,1,9.7,9.2,1001.0,240.0,6.7,65.1
152489,2016-01-03 01:00:00,1549,1,1,6,1,15,3,4607.0,51.53,-0.13,1,9.3,8.5,1001.5,250.0,9.3,59.4
155542,2016-01-03 02:00:00,1549,1,1,6,2,15,3,4607.0,51.53,-0.13,1,8.5,7.2,1002.0,250.0,7.7,57.6
158595,2016-01-03 03:00:00,1549,1,1,6,3,15,3,4607.0,51.53,-0.13,1,7.7,5.7,1002.5,240.0,8.2,49.3
161648,2016-01-03 04:00:00,1549,1,1,6,4,15,3,4607.0,51.53,-0.13,1,6.8,3.9,1001.5,230.0,5.7,50.3
164701,2016-01-03 05:00:00,1549,1,1,6,5,15,3,4607.0,51.53,-0.13,1,6.3,3.3,1001.0,190.0,3.6,49.2
167754,2016-01-03 06:00:00,1549,1,1,6,6,15,3,4607.0,51.53,-0.13,1,5.2,2.5,1000.0,160.0,3.1,60.9
170807,2016-01-03 07:00:00,1549,1,1,6,7,15,3,4607.0,51.53,-0.13,1,5.8,2.9,998.5,150.0,3.6,60.6
173860,2016-01-03 08:00:00,1549,1,1,6,8,15,3,4607.0,51.53,-0.13,1,6.8,4.6,997.0,150.0,4.6,58.1
176913,2016-01-03 09:00:00,1549,1,1,6,9,15,3,4607.0,51.53,-0.13,1,7.9,6.5,995.5,140.0,4.6,56.3
179966,2016-01-03 10:00:00,1549,1,1,6,10,15,3,4607.0,51.53,-0.13,1,8.9,7.8,993.5,150.0,6.2,54.5
183019,2016-01-03 11:00:00,1549,1,1,6,11,15,3,4607.0,51.53,-0.13,1,9.2,8.2,991.5,150.0,8.2,60.6
186072,2016-01-03 12:00:00,1549,1,1,6,12,15,3,4607.0,51.53,-0.13,1,9.1,8.2,989.0,140.0,9.3,61.7
189125,2016-01-03 13:00:00,1549,1,1,6,13,15,3,4607.0,51.53,-0.13,1,8.9,8.2,987.0,150.0,8.2,61.7
192178,2016-01-03 14:00:00,1549,1,1,6,14,15,3,4607.0,51.53,-0.13,1,8.9,8.3,984.5,140.0,9.3,56.6
195231,2016-01-03 15:00:00,1549,1,1,6,15,15,3,4607.0,51.53,-0.13,1,9.6,8.5,984.5,190.0,5.1,66.3
198284,2016-01-03 16:00:00,1549,1,1,6,16,15,3,4607.0,51.53,-0.13,1,9.4,8.3,984.0,190.0,4.6,65.7
201337,2016-01-03 17:00:00,1549,1,1,6,17,15,3,4607.0,51.53,-0.13,1,8.3,7.8,984.5,190.0,3.6,63.0
204390,2016-01-03 18:00:00,1549,1,1,6,18,15,3,4607.0,51.53,-0.13,1,8.2,7.6,984.0,210.0,4.6,69.1
207443,2016-01-03 19:00:00,1549,1,1,6,19,15,3,4607.0,51.53,-0.13,1,8.1,7.5,984.0,220.0,4.6,67.1
210496,2016-01-03 20:00:00,1549,1,1,6,20,15,3,4607.0,51.53,-0.13,1,7.8,7.0,984.0,190.0,3.6,66.0
213549,2016-01-03 21:00:00,1549,1,1,6,21,15,3,4607.0,51.53,-0.13,1,7.4,6.8,984.0,200.0,3.1,63.3
216602,2016-01-03 22:00:00,1549,1,1,6,22,15,3,4607.0,51.53,-0.13,1,6.6,6.1,984.0,200.0,3.6,67.6
219655,2016-01-03 23:00:00,1549,1,1,6,23,15,3,4607.0,51.53,-0.13,1,6.5,5.9,984.0,190.0,4.1,68.3
222708,2016-01-04 00:00:00,1549,1,1,0,0,15,3,4607.0,51.53,-0.13,1,6.0,5.5,984.0,180.0,4.1,70.5
225761,2016-01-04 01:00:00,1549,1,1,0,1,15,3,4607.0,51.53,-0.13,1,6.3,5.8,983.5,180.0,3.1,58.7
228814,2016-01-04 02:00:00,1549,1,1,0,2,15,3,4607.0,51.53,-0.13,1,6.6,5.9,983.5,170.0,3.6,55.8
231867,2016-01-04 03:00:00,1549,1,1,0,3,15,3,4607.0,51.53,-0.13,1,6.1,5.5,983.5,180.0,4.1,47.9
234920,2016-01-04 04:00:00,1549,1,1,0,4,15,3,4607.0,51.53,-0.13,1,6.4,5.7,983.0,180.0,4.1,47.0
